Layer,Name,GEOID,Population,Longitude,Latitude,PCT-W_2016-2020,PCT-B_2016-2020,PCT-A_2016-2020,PCT-H_2016-2020,PCT-P_2016-2020,PCT-Q_2016-2020,POP_2015-2019,EDB_2015-2019,EDX_2015-2019,INC_2015-2019,HDX_2015-2019,DIV_2015-2019,DIS_2015-2019,SVI_2020,CZM_2016-2020,HTJ_2015-2019,EVR_2018,RBU_2015-2019,VAC_2015-2019,PMC_2021,LFA_2019,UNS_2015-2019
Census tract,Tract 403,17031040300,2953,-87.70197480,41.97680110,53.4458509142053,1.79324894514768,31.6104078762307,11.1814345991561,0.0,1.9690576652602,2953.0,87.8048780487805,0.670744168015345,93475.5651190133,62.9,4.67877094972067,14.6298882681564,70.08,64.2,3.88529139685476,0.0,33.4164588528678,6.0,10.05726,25.17,7.43715083798883
Census tract,Tract 404.01,17031040401,3250,-87.68608160,41.97206670,63.3933759442185,3.45729227193492,7.17606042998257,21.9058686809994,0.0,4.06740267286461,3250.0,94.2285929837797,0.565492144392343,111503.488009938,5.2,2.06153846153846,6.46153846153846,14.75,66.0,1.49960536700868,0.19,31.8867924528302,9.17562724014337,10.01985973,0.0,5.13846153846154
Census tract,Tract 404.02,17031040402,5154,-87.67881800,41.97254500,79.0658882402002,1.209341117598,4.37864887406172,11.2385321100917,0.0,3.81567973311093,5154.0,98.9370183364337,0.4472261006996,92790.342820382,2.2,0.950717889018238,4.77299185098952,21.8,125.4,2.11681693453548,0.06,34.2025469981807,5.7280118255728,9.986484658,2.16,4.38494373302289
Census tract,Tract 406,17031040600,2607,-87.68401810,41.96683380,72.1062618595825,9.41176470588235,0.721062618595825,12.5996204933586,0.0,3.03605313092979,2607.0,99.0103908955962,0.599571472298745,95641.546440693,2.0,0.997314921365554,3.2988108937476,21.87,56.6,0.775862068965517,0.13,40.9749670619236,10.4247104247104,10.02384356,0.0,11.8910625239739
Census tract,Tract 407,17031040700,3435,-87.69408680,41.96680440,79.578313253012,1.92771084337349,6.02409638554217,8.97590361445783,0.0,3.49397590361446,3435.0,92.2468949943545,0.518985864810158,91354.1338539009,8.8,2.56186317321688,4.91994177583697,19.92,81.4,2.23499361430396,0.23,36.4060676779463,7.82813419658623,10.07178603,0.0,5.90975254730713
Census tract,Tract 408,17031040800,1691,-87.69229930,41.96316120,72.8667894413751,2.70104358502149,1.90300798035605,15.5310006138735,0.0,6.99815837937385,1691.0,92.7298645759088,0.635807729277587,90772.8616872601,5.3,2.26700251889169,6.23425692695214,17.05,29.2,0.0,0.24,28.436018957346,7.28793309438471,10.07323233,0.0,3.84130982367758
Census tract,Tract 409,17031040900,1904,-87.68385440,41.96318470,82.8176795580111,1.8232044198895,4.53038674033149,6.07734806629834,0.0,4.75138121546961,1904.0,98.0494148244473,0.351381947114358,81940.2826149648,3.1,3.46638655462185,7.03781512605042,27.08,60.4,1.81268882175227,0.33,34.6153846153846,12.5880281690141,10.04937123,0.0,8.24579831932773
Census tract,Tract 501,17031050100,2736,-87.67637300,41.95784510,81.4265536723164,2.96610169491525,4.59039548022599,5.86158192090396,1.34180790960452,3.8135593220339,2736.0,93.8824662813102,0.305439354260903,120234.238381508,2.2,0.804093567251462,3.50877192982456,4.37,39.6,0.0,,18.361153262519,9.12730184147318,10.04200274,0.0,2.63157894736842
Census tract,Tract 502,17031050200,5092,-87.68371680,41.95774050,72.8280300321773,3.19985698963175,4.62996067214873,14.4082946013586,0.0,4.93385770468359,5092.0,93.2616081540204,0.479652180545756,100578.116994609,8.7,3.73134328358209,9.74076983503535,31.78,109.2,0.769971126082772,0.0,31.3907284768212,11.4236999147485,10.07401589,0.0,0.765907305577376
Census tract,Tract 503,17031050300,2483,-87.69151860,41.95767800,63.6862745098039,0.235294117647059,12.7843137254902,15.6078431372549,0.0,7.68627450980392,2483.0,96.8499733048585,0.650530716852707,84742.6933161783,7.1,4.47039871123641,9.4643576318969,19.07,36.4,1.22065727699531,0.58,45.2611218568665,8.18965517241379,10.09383836,0.06,4.55094643576319
Census tract,Tract 505,17031050500,5914,-87.68350730,41.95044740,82.1688377601083,0.0507528336998815,8.20504144814752,3.65420402639147,0.0,5.92116393165285,5914.0,97.0708099847173,0.290148817065124,172489.333303756,2.5,1.3527223537369,4.85289144403111,9.41,90.8,2.29716520039101,0.0,22.0408163265306,13.7800252844501,10.09791973,7.86,2.1136286777139
Census tract,Tract 506,17031050600,2160,-87.67618130,41.95054660,92.8833792470156,0.0,1.51515151515152,4.13223140495868,0.0,1.4692378328742,2160.0,100.0,0.194884825124757,123674.139177888,0.7,2.63888888888889,5.50925925925926,5.57,60.2,1.68067226890756,0.0,25.3488372093023,6.05263157894737,10.0784463,0.0,1.25
Census tract,Tract 507,17031050700,1742,-87.67605950,41.94507100,91.4285714285714,0.0,2.22996515679442,4.8780487804878,0.0,1.46341463414634,1742.0,97.4293059125964,0.326904761904762,142754.291976308,1.9,1.49253731343284,2.23880597014925,1.44,19.2,2.58358662613982,,39.7260273972603,7.58426966292135,10.09256356,12.73,1.89437428243398
Census tract,Tract 508,17031050800,1402,-87.68092790,41.94500950,67.7799607072692,3.47085789129011,4.38768827766863,20.1047806155861,0.130975769482646,4.12573673870334,1402.0,99.2835209825998,0.350282821090938,123560.642605204,3.0,0.356633380884451,0.784593437945792,5.31,17.4,2.37691001697793,,40.6779661016949,6.95102685624013,10.1067063,18.79,2.56776034236805
Census tract,Tract 509,17031050900,1414,-87.68577800,41.94494660,69.1460055096419,1.72176308539945,6.81818181818182,17.6997245179063,0.0,3.16804407713499,1414.0,94.0313111545988,0.581544920396055,110049.246877704,5.8,0.565770862800566,5.51626591230552,8.39,18.0,0.0,,29.6296296296296,18.3359013867488,10.13324603,0.0,3.25318246110325
Census tract,Tract 510,17031051000,1829,-87.68573170,41.94130240,66.3488502523836,4.31856421761077,6.78631519910264,21.4806505888951,0.0,0.89736399326977,1829.0,93.9984411535464,0.427623966942149,133915.348610218,2.6,1.96828868234008,4.86604702022963,12.73,55.0,0.0,,19.3220338983051,8.58585858585858,10.15127836,0.0,4.2646254784035
Census tract,Tract 511,17031051100,1732,-87.68082660,41.94136520,69.3956043956044,1.48351648351648,5.6043956043956,16.1538461538462,0.0,6.53846153846154,1732.0,93.7163375224416,0.43217944271014,153803.766720646,3.0,1.15473441108545,3.9838337182448,10.88,30.8,0.473186119873817,0.36,34.1818181818182,11.0799438990182,10.1310663,73.96,4.27251732101617
Census tract,Tract 512,17031051200,1546,-87.67595210,41.94142140,81.2540822991509,4.11495754408883,3.9190071848465,6.59699542782495,0.0,4.11495754408883,1546.0,95.729537366548,0.218545508625818,150562.219747554,0.9,0.87248322147651,2.5503355704698,6.82779672926823,27.4,0.0,0.0,18.6708860759494,8.37282780410743,10.11013178,56.49,0.738255033557047
Census tract,Tract 513,17031051300,2893,-87.67584030,41.93599610,70.2011592226389,6.34162973065121,2.14797136038186,15.035799522673,0.0,3.68223661779748,2893.0,99.1504247876062,0.332675753525174,200153.857716453,0.3,1.31351538195645,2.59246456965088,4.26,35.6,0.0,0.0,25.085910652921,6.45973154362416,10.13772548,28.03,1.65917732457656
Census tract,Tract 514,17031051400,2073,-87.68099050,41.93574890,66.7117117117117,7.11711711711712,10.6756756756757,12.7927927927928,0.0,2.7027027027027,2073.0,95.2021932830706,0.448801785574438,130695.015949777,4.0,2.80599903241413,4.83792936623125,13.68,47.2,0.684931506849315,0.29,19.0058479532164,34.6268656716418,10.15588055,57.1,3.72520561199806
Census tract,Tract 601,17031060100,2939,-87.66661120,41.95753110,72.5313605660984,3.63460919909939,9.52074622064973,7.65519459633323,0.0,6.65808941781924,2939.0,95.7508450024143,0.573024472451691,100555.841966326,1.5,0.78257910854032,3.50459339911535,21.45,47.8,1.45705521472393,0.16,27.373417721519,2.54110612855007,10.01146192,23.26,3.77679482817285
Census tract,Tract 602,17031060200,2248,-87.67151750,41.95790360,77.9096303057964,1.91693290734824,3.69694203560018,13.2816065723414,0.0,2.51026928343222,2248.0,93.810888252149,0.520547722826925,88673.7054504315,3.0,1.33451957295374,4.84875444839858,17.64,37.6,3.41419586702606,0.64,34.3629343629344,4.1343669250646,10.02097233,60.16,12.6779359430605
Census tract,Tract 603,17031060300,2936,-87.67133170,41.95060610,70.5620287868403,0.411240575736806,8.80740233036326,17.6833447566827,0.0,2.53598355037697,2936.0,97.9897348160821,0.405418510998571,119409.001619379,0.5,0.340599455040872,5.24523160762943,2.26,43.2,0.0,0.15,12.0411160058737,3.25684678016284,10.0572074,0.0,7.1866485013624
Census tract,Tract 604,17031060400,3877,-87.66653640,41.95067320,84.4762622456669,0.653102235619191,3.59206229590555,10.4245164531525,0.0,0.854056769655865,3877.0,98.9060731799321,0.301967049257654,140166.145832871,2.6,0.490069641475368,3.01779726592726,12.77,98.4,3.25953259532595,,41.8390804597701,3.50148367952522,10.04099151,0.0,3.04359040495228
Census tract,Tract 605,17031060500,1197,-87.66050080,41.95272000,70.6407137064071,2.75750202757502,15.0040551500406,10.2189781021898,0.0,1.37875101378751,1197.0,78.0241935483871,0.513774904674124,40912.8626633244,60.5,9.52380952380952,21.5538847117794,75.26,25.0,0.0,,40.8547008547009,6.81818181818182,10.01315589,0.0,1.16959064327485
Census tract,Tract 608,17031060800,5037,-87.64264890,41.95395900,66.7368421052632,4.97607655502392,13.2822966507177,10.7942583732057,0.0,3.63636363636364,5037.0,99.314096499527,0.577999914562775,92867.7750615586,2.5,2.56614282872489,5.72906305947882,32.13,40.4,3.23086574654956,0.37,28.0074028377545,9.22551252847381,9.951672603,0.0,3.12313507061866
Census tract,Tract 609,17031060900,7292,-87.64177840,41.95151660,80.0586940572267,2.58253851797505,5.17975055025679,9.99266324284666,0.0,2.18635363169479,7292.0,96.7317939609236,0.714998377501352,67472.1213868986,1.5,2.96215030170049,6.15743280307186,28.27,154.8,1.85067007019783,0.07,39.6742896742897,8.8953488372093,9.960900274,0.0,6.17114646187603
Census tract,Tract 610,17031061000,2202,-87.65197030,41.94922060,72.5719424460432,1.93345323741007,3.68705035971223,12.9496402877698,0.0,8.85791366906475,2202.0,99.4140625,0.142258755353993,117462.588433639,1.8,0.0,4.45049954586739,14.87,60.6,2.33602875112309,0.25,38.4615384615385,7.71144278606965,9.990108493,0.0,2.54314259763851
Census tract,Tract 611,17031061100,1368,-87.65680350,41.94913980,81.5513626834382,3.9832285115304,3.7037037037037,10.2026554856744,0.0,0.559049615653389,1368.0,99.3471164309031,0.405377962956479,124634.086825351,0.4,0.365497076023392,2.41228070175439,2.03,67.4,0.0,0.0,16.9230769230769,15.6037991858887,10.01193479,0.0,3.43567251461988
Census tract,Tract 612,17031061200,2164,-87.66164270,41.94905990,73.2993984266543,1.5733456732994,5.41416011105969,14.1138361869505,0.0,5.2753354928274,2164.0,98.1327800829876,0.323472222222222,146378.757292753,0.9,1.38632162661738,3.09611829944547,6.26,34.0,0.0,0.22,36.0691144708423,13.0901287553648,10.03001233,0.0,5.17560073937153
Census tract,Tract 615,17031061500,2000,-87.66154470,41.94528180,81.1799122379327,3.65675280351048,3.85177961969771,6.33837152608484,0.0,4.97318381277426,2000.0,99.536730641959,0.414273110479365,130901.855498126,0.6,0.8,2.4,1.41,34.8,0.593824228028504,,21.4801444043321,7.67543859649123,10.04674466,0.0,2.2
Census tract,Tract 618,17031061800,1415,-87.64711320,41.94648950,66.8559261887864,2.48403122782115,12.6330731014904,13.8396025550035,0.0,4.18736692689851,1415.0,99.5675675675676,0.509315367533592,76698.2259588722,16.1,1.5547703180212,4.09893992932862,27.41,61.6,5.38243626062323,0.36,37.0304114490161,5.23489932885906,9.996276164,0.0,7.77385159010601
Census tract,Tract 619.01,17031061901,3492,-87.64345990,41.94323670,67.080378250591,6.64893617021277,13.031914893617,11.3770685579196,0.0,1.86170212765957,3492.0,98.1987991994663,0.512011297431638,69882.0673040662,4.1,1.91867124856816,4.52462772050401,43.9234499399521,99.0,3.13339301700985,0.19,40.1159047005795,7.91426215993405,9.987208219,0.0,4.03780068728522
Census tract,Tract 619.02,17031061902,4759,-87.63584140,41.94318220,76.6225309311917,6.07770783590189,9.61580204037334,5.38311265465596,0.412415888864771,1.88843064901237,4759.0,99.1448561803576,0.442565435034718,81454.4748552541,5.6,2.87875604118512,10.5484345450725,34.58,36.6,1.51355156634988,0.25,33.2491157150076,9.608654152084,9.975869315,0.0,12.8178188695104
Census tract,Tract 620,17031062000,3027,-87.64707860,41.94257690,80.9944389924763,3.20575727837749,4.31795878312071,5.85541380438338,0.0,5.62643114164213,3027.0,100.0,0.307762055373915,81910.5825772533,1.0,1.55269243475388,3.89824909150975,4.85,203.6,0.0,0.27,41.9064748201439,3.21797207043109,10.00814137,0.0,1.75090849025438
Census tract,Tract 621,17031062100,3722,-87.65177040,41.94269140,80.3504043126685,2.83018867924528,7.92452830188679,7.03504043126685,0.0,1.85983827493261,3722.0,97.4406528189911,0.428727925141344,96989.7160096719,2.7,0.268672756582483,3.14347125201504,16.57,218.6,1.47290899526565,0.24,37.1702637889688,7.31350560702096,10.02463863,0.0,4.37936593229447
Census tract,Tract 622,17031062200,2988,-87.65664400,41.94258470,79.7047970479705,0.738007380073801,3.10578105781058,15.8671586715867,0.0,0.584255842558426,2988.0,97.5977390485162,0.311980383755388,135879.793961712,2.9,0.669344042838019,2.87817938420348,8.56,142.2,3.86697602474865,,26.0596546310832,10.8275862068966,10.03943068,0.0,2.47657295850067
Census tract,Tract 623,17031062300,1595,-87.66144320,41.94162780,77.5990099009901,2.1039603960396,8.16831683168317,4.88861386138614,0.0,7.24009900990099,1595.0,98.5835694050991,0.201085729642569,149089.946449566,0.1,0.0,1.37931034482759,1.43,17.4,0.0,,20.0,3.36473755047106,10.06421151,0.0,1.44200626959248
Census tract,Tract 624,17031062400,1571,-87.66628820,41.94155560,85.364238410596,6.42384105960265,0.860927152317881,4.70198675496689,0.0,2.64900662251656,1571.0,93.6995153473344,0.203841055422295,142026.641052375,0.4,2.99172501591343,11.5213239974539,13.11,30.6,0.0,0.0,33.6507936507936,6.70886075949367,10.08888082,0.0,0.63653723742839
Census tract,Tract 625,17031062500,1556,-87.67110730,41.94148800,76.2658227848101,1.70886075949367,9.43037974683544,12.5949367088608,0.0,0.0,1556.0,98.8636363636364,0.29985325443787,159361.91663524,0.8,1.41388174807198,2.5706940874036,9.34,95.2,0.0,0.3,34.6268656716418,12.192118226601,10.09818685,0.0,1.47814910025707
Census tract,Tract 626,17031062600,2442,-87.67098430,41.93597510,75.0615258408532,1.59967186218212,12.9614438063987,6.31665299425759,0.0,3.56849876948318,2442.0,98.380323935213,0.233107034621311,174260.728410124,0.6,0.614250614250614,1.39230139230139,3.69,35.8,2.14285714285714,0.0,24.2774566473988,2.19560878243513,10.11452548,0.0,0.85995085995086
Census tract,Tract 627,17031062700,2982,-87.66611030,41.93608620,83.1763122476447,0.975773889636608,2.48990578734859,8.07537012113055,0.403768506056528,3.56662180349933,2982.0,94.4389275074479,0.164063555695689,183344.697087336,1.0,2.38095238095238,4.59423205902079,11.21,94.8,0.638103919781221,0.2,34.8,12.5896414342629,10.10473123,0.0,1.37491616364856
Census tract,Tract 628,17031062800,3460,-87.66126480,41.93615860,86.0877142027302,1.42317746151612,4.44379901248911,6.0702875399361,0.377577693871624,1.59744408945687,3460.0,98.5990935311084,0.174778044505411,166399.764857251,0.3,1.58959537572254,2.10982658959538,1.71,73.2,0.0,0.0,33.1168831168831,12.4150710315009,10.08039068,0.0,2.45664739884393
Census tract,Tract 629,17031062900,3818,-87.65641130,41.93623700,77.6802341048151,3.40516094706039,6.46448523543496,4.73530194200585,0.0,2.76669326948657,3818.0,99.4991055456172,0.402597402597403,139908.39193416,0.5,1.44054478784704,3.09062336301729,12.22,109.0,1.30293159609121,0.39,28.5438765670202,9.70588235294118,10.06997726,52.33,2.82870612886328
Census tract,Tract 630,17031063000,3456,-87.65156170,41.93631020,73.1602966343411,3.99315459212778,10.6674272675414,7.04506560182544,0.0,5.13405590416429,3456.0,96.9492868462758,0.307563515201999,101719.44701524,1.4,2.86458333333333,4.45601851851852,15.99,215.6,1.00727476217124,0.18,30.8928571428571,4.69333333333333,10.04605808,18.82,3.00925925925926
Census tract,Tract 631,17031063100,2238,-87.64677990,41.93823190,84.4954525768731,0.0,5.24036379385015,4.93720225205717,0.0,4.76396708531832,2238.0,99.2583436341162,0.419781654206717,96501.7868186961,1.3,1.07238605898123,3.03842716711349,3.29,79.6,0.462962962962963,0.33,30.0760043431053,1.51975683890578,10.03791973,0.0,3.08310991957105
Census tract,Tract 632,17031063200,6745,-87.63467260,41.93892310,80.8591885441527,4.20047732696897,6.09387430389817,6.42800318217979,0.0,2.41845664280032,6745.0,98.0244252873563,0.345328145533252,76856.2725881231,2.7,3.81209665315924,7.62419330631847,29.04,175.2,2.49524714828897,0.15,45.6672760511883,7.10816777041943,9.992891233,0.0,2.25123818099955
Census tract,Tract 633.01,17031063301,2735,-87.64302400,41.93454080,67.0769230769231,9.5042735042735,5.81196581196581,13.5384615384615,0.0,4.06837606837607,2735.0,97.6637654603756,0.336375978190086,64025.8562967235,2.5,3.6563071297989,10.5667276051188,20.99,36.4,0.375335120643432,0.19,39.8321497740478,3.26763485477178,10.02746986,0.0,1.60877513711152
Census tract,Tract 633.02,17031063302,3967,-87.63985400,41.93476470,75.6658908714766,3.12904059994828,8.714765968451,10.3956555469356,0.0,2.09464701318852,3967.0,100.0,0.234378136954806,86594.7028106214,1.4,0.352911520040333,3.68036299470633,18.62,33.6,4.23976608187134,0.27,34.9973446627722,10.7923051842191,10.0210526,0.0,4.68868162339299
Census tract,Tract 633.03,17031063303,1243,-87.63466130,41.93473120,82.6724137931034,0.0,14.4827586206897,2.41379310344828,0.0,0.431034482758621,1243.0,99.4995829858215,0.288698955365622,97851.0171033075,8.6,10.9412711182623,26.1464199517297,29.2,34.0,1.32596685082873,0.19,61.003861003861,16.4358264081256,10.00144438,0.0,1.60901045856798
Census tract,Tract 634,17031063400,2443,-87.64673000,41.93465960,79.9847792998478,4.07153729071537,7.95281582952816,5.06088280060883,0.0,2.92998477929985,2443.0,99.5503091624508,0.270889633553129,112154.767408328,0.7,1.51453131395825,1.8829308227589,4.62,158.0,0.0,0.13,23.5294117647059,11.2094395280236,10.0520937,0.0,1.76013098649202
Census tract,Tract 701.01,17031070101,3885,-87.63232470,41.92952250,83.6798336798337,0.38981288981289,3.14449064449064,7.95218295218295,0.285862785862786,4.54781704781705,3885.0,98.8479262672811,0.440867170397571,80406.4878102886,7.0,3.11454311454311,7.9021879021879,38.31,101.6,1.23211446740858,0.12,41.6873449131514,11.1581920903955,10.02926055,0.0,4.47876447876448
Census tract,Tract 701.02,17031070102,2918,-87.64220200,41.93058290,75.8986446670595,4.92044784914555,4.15439010017678,13.5238656452563,0.0,1.50265173836181,2918.0,98.4972091026192,0.329045253553114,75706.4568424322,0.4,0.742836929607358,3.96179695790591,19.14,97.2,0.82815734989648,0.56,41.5666901905434,6.98122291766972,10.04853342,0.0,5.58896356561726
