blockGroup,totalPopulation_MOE,femaleUnder5_MOE,female5to9_MOE,maleUnder5_MOE,male5to9_MOE,totalUnder5_MOE,totalUnder10_MOE,totalPopulationBG,pAllChildrenUnder5BG,pAllChildrenUnder10BG,totalChildrenUnder5BG,totalChildrenUnder10BG,pAllChildrenUnder5BG_MOE,pAllChildrenUnder5BG_MOE2,pAllChildrenUnder10BG_MOE,pAllChildrenUnder10BG_MOE2
170010106004,460,43,33,45,108,62.24146527838174,128.94572501638044,1186,0.03288364249578415,0.12647554806070826,39,150,0.05090675103487194,0.054007742899361194,0.09702774101117677,0.11927736377998946
170039576001,174,5,22,11,14,12.083045973594572,28.74021572639983,852,0.01643192488262911,0.06103286384976526,14.000000000000002,52,0.0137792244062728,0.014573607052664339,0.031345315373197936,0.035961844054570834
170039576002,122,12,12,12,12,16.97056274847714,24,460,0,0,0,0,0.03689252771408074,0.03689252771408074,0.052173913043478265,0.052173913043478265
170039576003,126,7,19,17,40,18.384776310850235,47.94788837894741,552,0.05253623188405797,0.19746376811594202,29,109,0.03107194898955237,0.03539887723968354,0.07425247007217023,0.09786023348918312
170039577001,197,26,15,34,46,42.80186911806539,64.59876159803684,745,0.17315436241610738,0.27114093959731544,129,202,0.03470289968254606,0.07346572799857243,0.048764989261989466,0.11251282731557476
170039577002,233,11,12,13,60,17.029386365926403,63.51377803280167,911,0.020856201975850714,0.10647639956092206,19,97,0.017915822747513965,0.01943926423927238,0.06418008241208117,0.07484867560522278
170039578001,227,19,47,10,18,21.470910553583888,54.71745608121781,761,0.018396846254927726,0.09067017082785808,14,69,0.027675258626275345,0.02874279107626839,0.06662138696494047,0.07682056291991594
170039578002,195,12,40,47,12,48.507731342539614,64.00781202322104,491,0.05702647657841141,0.1446028513238289,28,71,0.09616274559186135,0.10135648234246913,0.11703084037875965,0.1424512507975917
170039579001,103,12,12,12,12,16.97056274847714,24,252,0,0,0,0,0.06734350297014738,0.06734350297014738,0.09523809523809523,0.09523809523809523
170039579002,124,11,13,12,37,16.278820596099706,42.46174749112429,464,0.01293103448275862,0.09267241379310345,6,43,0.03491305831673014,0.03525344620821119,0.08809748554144757,0.09480436134220165
170059512001,194,13,10,16,12,20.615528128088304,25.865034312755125,689,0.04499274310595065,0.06095791001451379,31,42,0.027106677376468852,0.03249235946934604,0.03338643360842824,0.04127764107430621
170059512002,255,20,17,11,35,22.825424421026653,45.110974274559844,1521,0.0210387902695595,0.07034845496383958,32,107,0.014586446543842162,0.01541580004195001,0.027212879271594458,0.031917758626819025
170059512003,225,51,18,33,9,60.74537019394976,63.99218702310463,904,0.09292035398230089,0.125,84,113,0.06309087151257174,0.0710647741461144,0.0635843977177196,0.07732305335845124
170059513001,471,12,12,99,100,99.72462083156798,141.73566946961517,1698,0.059481743227326266,0.1071849234393404,101,182,0.056365406274956176,0.06100423190565561,0.07799764907704802,0.08860901919277506
170059513002,276,12,12,12,46,16.97056274847714,50.47771785649585,1045,0,0.05167464114832536,0,54,0.016239772965049894,0.016239772965049894,0.04633584942496012,0.05019510822354218
170059513003,593,12,68,12,12,16.97056274847714,71.10555533852471,1191,0,0.017632241813602016,0,21,0.01424900314733597,0.01424900314733597,0.059053395291859406,0.06034441997534959
170059513004,267,12,12,35,12,37,40.70626487409524,529,0.03969754253308128,0.03969754253308128,21,21,0.06701199349557514,0.07275658144085506,0.07429510827987577,0.07951525630360023
170059513005,376,12,42,33,97,35.11409973215888,111.3822247937255,2066,0.00968054211035818,0.05759922555663117,20,119,0.01690461631358258,0.01708724519514146,0.05288305912701648,0.05492169852035631
170059514001,207,14,27,7,31,15.652475842498529,43.98863489584554,1120,0.019642857142857142,0.08660714285714285,22,97,0.013495649074997496,0.014439267850016469,0.03586573181050689,0.04241213962793252
170059514002,266,64,13,36,26,73.43023900274328,78.9746794865291,947,0.10876451953537487,0.146779303062302,103,139,0.07126775542594069,0.08334125063487777,0.07249053163237112,0.09302923775444381
170059514003,251,35,58,18,30,39.35733730830886,76.24303246854758,918,0.07952069716775599,0.17647058823529413,73,162,0.036950600405378446,0.04807106261448873,0.06759986585145655,0.09605205212770124
170059515001,176,26,29,16,18,30.528675044947494,45.79301256742124,898,0.05011135857461024,0.11024498886414254,45,99,0.0325467161651375,0.03538654741024631,0.04619057846298642,0.05538318806683007
170059515002,230,29,22,15,43,32.64965543462902,58.30094338859364,1348,0.037091988130563795,0.09718100890207715,49.99999999999999,131,0.023379364125597164,0.02503399414142061,0.039945192229162874,0.04631953532116112
170059515003,239,23,17,47,26,52.32590180780452,60.852280154485584,1247,0.057738572574178026,0.0954290296712109,72,119,0.04047593493219928,0.04339610256600471,0.045241742845925415,0.052113895494206745
170059515004,183,21,40,6,23,21.840329667841555,51.048996072400875,683,0.03953147877013177,0.15226939970717424,27,104,0.030171907859444905,0.03368560932506487,0.06262510631899597,0.08515234078536331
170070101011,564,38,71,47,108,60.440052945046304,142.68146340712937,1956,0.032208588957055216,0.15184049079754602,63,297,0.02947113980252877,0.032265306264413006,0.0583452432674511,0.08507605001132179
170070101012,623,39,68,90,37,98.08669634563088,124.95599225327291,2270,0.03700440528634361,0.09030837004405286,84,205,0.041999559341602384,0.0443874412065397,0.04915118056237745,0.06036918242527191
170070101021,845,168,143,47,174,174.4505660638566,284.8824318907714,1657,0.1327700663850332,0.3331321665660833,220,552,0.0806215090096118,0.12517322901352557,0.02642765464180406,0.2417004628846487
170070101022,496,108,54,53,102,120.30378215168466,166.71232707871366,1610,0.07577639751552795,0.17453416149068324,122,281,0.070982568606227,0.07828462428703784,0.08849311809384124,0.11667629052039868
170070101023,289,12,35,27,12,29.546573405388315,47.34976240700686,682,0.024926686217008796,0.05718475073313783,17,39,0.04201602830673992,0.044592499948103805,0.06506164886927128,0.07353517399930572
170070102001,781,72,12,16,110,73.7563556583431,132.9812016790343,2533,0.026845637583892617,0.07698381365969206,68,195,0.02791692260712906,0.03027181045319123,0.046827112049836035,0.05761609097691236
170070102002,585,183,46,150,12,236.61994844053194,241.34829603707584,1251,0.3029576338928857,0.33093525179856115,379,414,0.12531987160460054,0.23631826370584996,0.11519989839947868,0.24732276979070986
170070102003,748,92,96,12,62,92.77930803794561,147.20054347725758,2011,0.048731974142217804,0.12033814022874192,98,242,0.04242602550630899,0.04956890258003523,0.05791733840566544,0.0857985077767702
170070103001,523,96,71,12,69,96.74709297958259,138.42687600318084,1428,0.05742296918767507,0.15546218487394958,82,222,0.06440318303518108,0.07093921806892414,0.07845393097194134,0.11242229646144236
170070103002,384,12,25,12,32,16.97056274847714,44.01136216933077,731,0,0.046511627906976744,0,34,0.023215544115563803,0.023215544115563803,0.05502656331206729,0.06497582557466892
170070103003,612,39,104,12,49,40.80441152620633,121.99180300331658,2692,0.011144130757800892,0.08209509658246657,30,221,0.014944426449640183,0.015367928434732548,0.0412946837951041,0.04900923339493355
170070103004,273,81,72,29,33,86.03487664894976,116.940155635265,1981,0.04745078243311459,0.09490156486622918,94,188,0.042934909030546156,0.04391955688904567,0.057563891583722854,0.06046226814913563
170070104001,521,77,19,16,29,78.64477096412705,85.94765849050223,1838,0.033188248095756254,0.05277475516866159,60.99999999999999,97,0.04174123647593905,0.043810213693526855,0.044304073496473355,0.049096099876903526
170070104002,296,12,12,40,21,41.7612260356422,48.25971404805462,952,0.03361344537815126,0.06092436974789916,32,58,0.04260364688743074,0.04509465084381582,0.04702069267203963,0.054116635916975936
170070104003,549,11,13,84,18,84.71717653463199,87.57853618324526,1395,0.05734767025089606,0.07096774193548387,80,99,0.056379670236116924,0.06478730001073565,0.05622566310692892,0.06871251798340194
170070104004,450,59,74,79,17,98.60020283954795,124.44677577181339,2956,0.05480378890392422,0.08694181326116374,162,257,0.03229574627782697,0.03438348780945217,0.03996512161800399,0.044131191903908254
170070105011,519,12,45,87,84,87.82368700982668,129.59166639873106,2559,0.035560765924189136,0.09183274716686206,91,235,0.033553158897124215,0.03506916493675486,0.04709220947709457,0.053957874548693975
170070105012,400,43,38,36,71,56.08029957123981,98.13256340277675,2402,0.02997502081598668,0.07327227310574522,72,176,0.02280748186743554,0.023874985007557505,0.03898982189697016,0.04263775123279375
170070105021,350,12,12,63,41,64.13267497929586,77.05841939723393,1149,0.03220191470844212,0.05483028720626632,37,63.00000000000001,0.05494739310549252,0.05667145120122925,0.06495262180153302,0.069114085637767
170070105022,563,12,61,12,75,16.97056274847714,98.15294188153507,2214,0,0.09259259259259259,0,205,0.007665114159203766,0.007665114159203766,0.03756346339774262,0.05019751343919688
170070105023,547,80,39,66,53,103.71113729971339,122.82507887235408,1679,0.08933889219773675,0.13043478260869565,150,219,0.05448250633699804,0.06828338279905166,0.05954582252391933,0.08460038744324366
170070106011,229,12,11,25,14,27.730849247724095,32.95451410656816,956,0.03347280334728033,0.051255230125523014,31.999999999999996,49,0.02787698323852464,0.030094932936401204,0.0322106497193021,0.03659245918115786
170070106012,219,6,12,19,22,19.924858845171276,32.01562118716424,730,0.02054794520547945,0.057534246575342465,15,42,0.026589108142166674,0.027981778377829447,0.04031774715429513,0.04713125131816774
170070106013,371,63,45,90,21,109.85900054160332,120.56118778446071,1988,0.11619718309859155,0.1574446680080483,231,313,0.05082873105803078,0.0593633816272748,0.05305122292834723,0.067387454042734607
170070106031,519,128,35,124,46,178.2133552795637,187.35260873550706,2305,0.14967462039045554,0.172234273318872,345,397,0.06958444763058362,0.08434173962625384,0.07143282842977217,0.09005853300083719
170070106032,286,26,23,34,50,42.80186911806539,69.72087205421343,1125,0.06133333333333333,0.13244444444444445,69,149,0.03470427162537792,0.041117221168641756,0.05202979538730779,0.07052999814879102
170070106033,425,34,50,12,12,36.05551275463989,62.80127387243033,886,0.019187358916478554,0.062076749435665914,17,55,0.039640234580035065,0.04172254295109812,0.06432376298857763,0.076882458081408
170070106034,324,8,38,68,94,68.46897107449476,122.34377793741699,2288,0.030594405594405596,0.10358391608391608,70,237,0.02960997569589548,0.030237236414625286,0.051420685067458796,0.05544734384183417
170070106041,481,12,12,12,12,16.97056274847714,24,1227,0,0,0,0,0.01383093948531144,0.01383093948531144,0.019559902200488997,0.019559902200488997
170070106042,596,35,12,90,85,96.56603957913983,129.20526305069774,1237,0.06143896523848019,0.09539207760711399,76,118,0.07223449401977593,0.08348876618734721,0.0937949804661442,0.11411535260135111
170070106043,546,12,90,83,12,83.86298349093002,123.60016181219181,2904,0.03615702479338843,0.07679063360881543,104.99999999999999,223,0.028066880121543434,0.029667803837534118,0.04003840633196631,0.0449441918236202
170099704001,217,25,3,29,23,38.28837943815329,44.76605857119878,865,0.058959537572254334,0.09710982658959537,51,84,0.04171965777970111,0.0466698781391395,0.045660140778254595,0.05719990396952022
170099704002,152,22,24,7,17,23.08679276123039,37.389838191679836,637,0.03453689167974882,0.09419152276295134,22,60.00000000000001,0.035293608852693906,0.03716815401635737,0.05422311808816533,0.06285279227987403
170099704003,173,26,11,10,27,27.85677655436824,40.32369030731191,743,0.047106325706594884,0.1009421265141319,35,75,0.0358520608788,0.039063721992072864,0.048918128842871896,0.05914218549198979
170099705001,143,23,28,26,15,34.713109915419565,47.05316142407437,705,0.07801418439716312,0.13049645390070921,55,92,0.04662640335619318,0.05171875067614376,0.06126883559502525,0.07179929237817578
170099705002,282,12,12,19,20,22.47220505424423,32.38826948140329,2313,0.005620406398616515,0.016428880242109815,13,38,0.009691414743237125,0.00973974439626317,0.013858711500019345,0.014145243743074869
170099705003,200,30,42,30,44,42.42640687119285,74.16198487095663,1067,0.11527647610121837,0.24554826616682288,123,262,0.03337896241951893,0.04525406893660715,0.05208243017018066,0.08336275888148445
170119647001,96,12,20,5,15,13,28.178005607210743,453,0.006622516556291391,0.1368653421633554,3,62,0.028663233591247686,0.028731868858282016,0.05502690787197872,0.06863301994856767
170119647002,157,19,10,15,28,24.20743687382041,38.34057902536163,902,0.05432372505543237,0.10421286031042129,49,94,0.025116655645589778,0.028454487077151907,0.03844152449019494,0.046214724392378136
170119647003,150,6,27,11,19,12.529964086141668,35.31288716601915,880,0.019318181818181818,0.08636363636363636,17,76,0.013852602569572721,0.014614397307485434,0.037330535687470065,0.04274329136281147
170119647004,115,8,13,13,8,15.264337522473747,21.587033144922902,550,0.06,0.11090909090909092,33,61,0.024755999356362718,0.030457123364434197,0.03166569018202372,0.045588110301187916
170119648001,208,16,24,25,17,29.68164415931166,41.78516483155236,814,0.05036855036855037,0.1167076167076167,41,95,0.03411695503606094,0.03866873002878866,0.04178196483864212,0.05936705426056305
170119648002,238,28,26,25,25,37.53664875824692,52.05766033928148,975,0.055384615384615386,0.11794871794871795,54,115,0.03604726306207428,0.04080392597182959,0.04496443866470716,0.06066062494417951
170119648003,258,15,12,49,35,51.24451190127583,63.20601237224193,880,0.08068181818181819,0.13522727272727272,71,119,0.05321165063522429,0.06285336132668852,0.05989167921775233,0.08204055125201226
170119648004,141,6,3,13,6,14.317821063276353,15.811388300841896,514,0.04085603112840467,0.05252918287937743,21,27,0.025501549754982457,0.03002580741901564,0.02717767624322069,0.03396922496306671
170119649001,188,53,14,25,13,58.60034129593445,61.63602842493991,936,0.1111111111111111,0.15491452991452992,104,145,0.05849448562116559,0.06646592131586686,0.05803550782123798,0.07283162359526413
170119649002,127,16,21,14,15,21.2602916254693,33.436506994600975,807,0.022304832713754646,0.07187112763320942,18,58.00000000000001,0.026109952493544118,0.02657766581716324,0.03985940552078898,0.0429491603690748
170119649003,233,48,12,32,70,57.688820407423826,91.49863386958299,1008,0.08630952380952381,0.14781746031746032,87,149,0.053641040089329996,0.060608640255868235,0.08409624129725687,0.09699020102885192
170119650001,171,15,19,12,19,19.209372712298546,33.03028912982749,1005,0.04975124378109453,0.12736318407960198,50,127.99999999999999,0.017137063552168933,0.020904450150659688,0.024709306869024842,0.03936740682125806
170119650002,124,19,3,4,7,19.4164878389476,20.85665361461421,563,0.05328596802841918,0.0674955595026643,29.999999999999996,38,0.03242920331331468,0.03642977207841161,0.033932016368293266,0.039916991047464975
170119650003,188,8,22,26,26,27.202941017470888,43.58898943540674,813,0.05166051660516605,0.12792127921279212,42,103.99999999999999,0.03125474604054551,0.035528546725875826,0.044716250156202744,0.06123391179806029
170119650004,149,29,18,8,14,30.083217912982647,37.749172176353746,714,0.0700280112044818,0.13445378151260504,50,96,0.03951784403290952,0.04459573731588343,0.04481036202610331,0.0598540135479676
170119650005,143,14,8,15,18,20.518284528683193,28.442925306655784,686,0.052478134110787174,0.10204081632653061,36,70,0.027837771602287162,0.03184774638936027,0.03558996332330236,0.0465998688888396
170119651001,147,31,23,16,24,34.88552708502482,48.187135212627034,1056,0.08522727272727272,0.16666666666666666,90,176,0.03083166628496761,0.035101307176214756,0.039293537373414046,0.05119113579023258
170119651002,190,20,22,25,27,32.01562118716424,47.30750469005948,858,0.06526806526806526,0.1445221445221445,56,123.99999999999999,0.03440137898896059,0.0400156307655681,0.04489815357731939,0.06375204094517446
170119651003,226,19,36,31,35,36.359317925395686,61.99193495931547,2097,0.028135431568907965,0.09394372913686218,59,197,0.01707152882152163,0.017601876508250035,0.02777438065234484,0.031247899209189845
170119652001,191,12,31,27,34,29.546573405388315,54.680892457969264,1108,0.017148014440433214,0.0740072202166065,19,82,0.026502236973045788,0.02682992134612351,0.04767351906351536,0.050973279402984094
170119652002,235,28,34,35,12,44.82186966202994,57.52390807307862,1122,0.05169340463458111,0.08823529411764706,58,99,0.03845299607453588,0.04138940601281404,0.04782242161926973,0.05449819424334462
170119652003,173,23,12,42,19,47.885279575251516,52.896124621752776,811,0.07151664611590629,0.08508014796547472,58,69,0.05703984579410892,0.06098374624255281,0.06264739441427511,0.06770133536201844
170119652004,171,12,27,33,12,35.11409973215888,45.89117562233506,629,0.05564387917329094,0.09538950715421304,35,60.00000000000001,0.0537366254395843,0.0578385543372717,0.06819463105350242,0.07743066087391588
170119653001,420,24,83,43,30,49.24428900898052,101.06433594498111,1341,0.04623415361670395,0.14988814317673377,62,200.99999999999997,0.033746485716857205,0.03947397624259046,0.05895804811898685,0.08879012332541016
170119653002,203,22,8,7,18,23.08679276123039,30.347981810987037,814,0.03194103194103194,0.056511056511056514,26,46,0.027220586811275187,0.029459516795004883,0.03451627359045351,0.039857262598869354
170119653003,304,22,51,13,17,25.553864678361276,59.52310475773252,1232,0.021103896103896104,0.08116883116883117,26,100,0.020077439387412774,0.021385479771742395,0.04396720376435978,0.0523011516238574
170119654001,199,29,11,27,50,39.6232255123179,64.73793323855806,601,0.09484193011647254,0.18635607321131448,57,112,0.057969183896814894,0.07302598435135121,0.0882916720351293,0.12413902073467797
170119654002,212,12,22,12,12,16.97056274847714,30.265491900843113,760,0,0.03289473684210526,0,25,0.022329687826943605,0.022329687826943605,0.03875145713755399,0.04086648653935015
170119654003,279,38,12,35,12,51.66236541235796,54.378304497290095,1988,0.04024144869215292,0.04024144869215292,80,80,0.025366013191273355,0.026593695916483806,0.02676390225467499,0.027930207682298935
170119655001,174,25,26,10,20,26.92582403567252,42.43819034784589,1093,0.036596523330283626,0.1070448307410796,40,117,0.0239359725569487,0.025314320949410097,0.034887827147105754,0.04240225310696929
170119655002,198,19,20,46,12,49.76946855251722,54.96362433464518,1085,0.06912442396313365,0.09032258064516129,75,98,0.04410189769493524,0.04757335504775225,0.04790115576803522,0.053271832321743554
170119655003,142,17,11,16,20,23.345235059857504,32.64965543462902,766,0.04960835509138381,0.1031331592689295,38,79,0.029056211168829,0.03183407396540662,0.03809520833950811,0.0467150160224448
170119655004,167,24,23,13,18,27.294688127912362,39.97499218261337,674,0.05489614243323442,0.12462908011869436,37,84,0.038143957495465765,0.042719818089446276,0.05063710806784411,0.06686743493059977
170119656001,117,8,16,11,10,13.601470508735444,23.259406699226016,599,0.038397328881469114,0.1001669449081803,23,60,0.021432602673017238,0.023913507276260133,0.03354107914574602,0.043480974987732235
170119656002,149,29,20,13,18,31.78049716414141,41.641325627314025,856,0.07710280373831775,0.1647196261682243,66,141,0.034616095655124815,0.03947805602746383,0.03929872754054254,0.05646730135684428
170119656003,101,10,7,16,12,18.867962264113206,23.430749027719962,599,0.06176961602671119,0.09015025041736227,37,54,0.029727363396659157,0.033176358360085145,0.03604215619281296,0.04196611867811454
170119656004,155,14,15,19,11,23.600847442411894,30.04995840263344,749,0.06008010680907877,0.1068090787716956,45,80,0.028953157189736567,0.033874044629410564,0.0334823062608799,0.045805903177923886
170139512001,194,13,7,9,17,15.811388300841896,24.24871130596428,856,0.017523364485981307,0.04672897196261682,14.999999999999998,40,0.01803925864570807,0.01889336269637285,0.026273833279373958,0.030242839615513745
170139512002,159,18,10,35,23,39.35733730830886,46.66904755831214,446,0.14349775784753363,0.21524663677130046,64,96,0.0719036865466716,0.102001339114707,0.0711403245697288,0.12976033725610123
170139512003,206,19,15,23,12,29.832867780352597,35.482389998420345,983,0.044760935910478125,0.054933875890132246,44,54,0.02886279678956495,0.031765357873821655,0.03421103267659837,0.037887344936682804
170139513001,197,23,29,20,29,30.479501308256342,51.09794516416487,1128,0.06205673758865248,0.1453900709219858,70,164,0.024752068977326833,0.029113331563949338,0.0375141940122641,0.05193064782843576
170139513002,201,17,22,12,14,20.808652046684813,33.361654635224554,1124,0.017793594306049824,0.0498220640569395,20.000000000000004,56,0.01823753488485903,0.018784496205762207,0.02831244211931058,0.03098953681386049
170159601001,248,53,33,14,37,54.817880294662984,73.91210996852952,1264,0.05933544303797468,0.11550632911392406,75,146,0.04177682046058935,0.04490394272662435,0.053904580525976076,0.06271278800080972
170159601002,109,15,11,13,12,19.849433241279208,25.67099530598687,641,0.054602184087363496,0.12792511700468018,35,82,0.029541585034963153,0.032328392737211366,0.033625384992022535,0.045574937172957394
170159601003,184,27,24,21,59,34.20526275297414,72.29799443968,1011,0.0791295746785361,0.18694362017804153,80,189,0.03061498804601203,0.03677063553774591,0.06289901675208556,0.07919258545997974
170159601004,125,11,16,10,12,14.866068747318506,24.919871588754223,620,0.04838709677419355,0.12580645161290321,30,77.99999999999999,0.021903262240906052,0.02588611627489049,0.03117950994469421,0.047527334501876406
170159602001,182,17,15,12,16,20.808652046684813,30.23243291566195,621,0.020933977455716585,0.05958132045088567,13,37,0.03294183903013956,0.03406533564709634,0.04544407793089584,0.05172036031050979
170159602002,215,44,12,27,10,51.62363799656123,53.9351462406472,1429,0.07907627711686493,0.09447165850244926,112.99999999999999,135,0.03411038648621373,0.03803439520536865,0.03496462910689033,0.04033094331690276
170159603001,323,29,24,18,12,34.132096331752024,43.41658669218482,1148,0.0313588850174216,0.03832752613240418,36,44,0.0283924690686847,0.031013328096845063,0.036249294078729094,0.03932672851273889
170159603002,182,37,21,18,49,41.14608122288197,67.34240862933252,750,0.052,0.15733333333333333,39,118,0.05339051441345488,0.056293947509676576,0.08126834414335307,0.09756997839828589
170159603003,240,12,12,12,36,16.97056274847714,41.569219381653056,609,0,0.05090311986863711,0,31,0.027866277091095466,0.027866277091095466,0.06524384292818092,0.07114487857165407
170159603004,353,15,45,36,46,39,75.24626236564843,769,0.05721716514954486,0.16124837451235371,44,124,0.04338422927674938,0.05711282366231315,0.06399764792224923,0.12269208925447746
170159604001,129,18,18,10,13,20.591260281974,30.28200785945344,657,0.0502283105022831,0.091324200913242,33,60,0.02974923520784091,0.03285638707823704,0.04246035859691617,0.04945645040340377
170159604002,108,5,9,14,6,14.866068747318506,18.384776310850235,472,0.03389830508474576,0.0635593220338983,16,30,0.030525900956571882,0.032436921216506986,0.03613390280960954,0.041577280857317905
170159604003,168,10,35,48,28,49.03060268852505,66.4304147209695,902,0.07649667405764966,0.1674057649667406,69,151,0.05245719155324229,0.05619387739918551,0.06672207632827655,0.0799762076672597
170159605001,176,21,24,5,17,21.587033144922902,36.4828726939094,896,0.022321428571428572,0.08370535714285714,20,75,0.02369034339599345,0.024488389370548296,0.03725011019645388,0.043911929754803736
170159605002,129,5,20,14,23,14.866068747318506,33.91164991562634,564,0.03546099290780142,0.10638297872340426,20,60,0.025079362095774115,0.02757794819719083,0.054983643889874936,0.06486386134152428
170159605003,187,21,14,40,10,45.17742799230607,48.342527861087284,991,0.08980827447023208,0.11301715438950555,89,112,0.04232080396900564,0.048635681509572565,0.043872957515357164,0.05323950756011719
170159606001,98,5,7,5,19,7.0710678118654755,21.447610589527216,423,0.016548463356973995,0.07565011820330969,7,32,0.016270878379452923,0.017150493102331337,0.04757808057040165,0.05364727859494227
170159606002,234,12,20,25,35,27.730849247724095,48.92851929090027,1819,0.02199010445299615,0.06542056074766354,40,118.99999999999999,0.014980349431527963,0.015505344010249207,0.025548137435444106,0.028184393197952656
170179601001,159,11,16,30,17,31.953090617340916,39.57271787481876,780,0.07564102564102564,0.13076923076923078,58.99999999999999,102,0.03795290000565451,0.043771245028573894,0.043166876866751976,0.057310991403512763
170179601002,116,44,18,12,8,45.60701700396552,49.678969393496885,493,0.11359026369168357,0.1724137931034483,56,85,0.08856413560687526,0.09629270011608283,0.09224192292821155,0.1086282177606157
170179601003,161,19,18,23,10,29.832867780352597,36.24913792078372,890,0.056179775280898875,0.09101123595505618,50,81,0.03194232017742457,0.035026835325487955,0.03725350648475138,0.04393107286778043
170179602001,131,6,12,15,37,16.15549442140351,42.118879377305376,670,0.019402985074626865,0.08059701492537313,13,54,0.023812369807687944,0.024409292247837295,0.06085681063316332,0.06480905305478057
170179602002,198,30,24,19,13,35.510561809129406,44.78839135311738,1155,0.06233766233766234,0.12121212121212122,72,140,0.028828099072838387,0.03254934710502363,0.03274055480725374,0.04399427191658009
170179602003,143,11,10,10,24,14.866068747318506,29.949958263743873,703,0.03840682788051209,0.08961593172119488,27,63,0.019650555223482934,0.022543605281517456,0.03850610870188981,0.04633921398250029
170179603001,202,12,38,7,38,13.892443989449804,55.50675634551167,694,0.005763688760806916,0.13112391930835735,3.9999999999999996,91,0.019947510137906098,0.02008810463855194,0.07028742751718274,0.08862037958134811
170179603002,320,39,31,12,15,40.80441152620633,53.39475629684998,1527,0.0412573673870334,0.06221349050425671,63.00000000000001,95,0.025284581025597015,0.02808584620958246,0.032445654542983045,0.03731856335908272
170179603003,157,12,21,15,12,19.209372712298546,30.886890422961002,551,0.016333938294010888,0.039927404718693285,9,22,0.03455068805487162,0.035172034172058574,0.05488944480169781,0.057198890980968094
170179604001,280,35,38,58,49,67.7421582177598,91.83681179135085,1266,0.09794628751974724,0.179304897314376,124,227,0.048927713864989834,0.05772750744267956,0.060741523820625164,0.08267308542430991
170179604002,283,32,47,30,98,43.86342439892262,117.20494870098275,1633,0.06858542559706063,0.18983466013472136,112,310,0.02408774227378028,0.029372922686177326,0.0637888880197428,0.0789534133549405
170179605001,297,56,33,42,63,70,99.7897790357309,1107,0.07317073170731707,0.13911472448057813,81,154,0.0601094959529887,0.06621115710923202,0.08205461777566561,0.09756557809493906
170179605002,288,12,14,17,42,20.808652046684813,48.91829923454004,674,0.025222551928783383,0.10385756676557864,17,70,0.028931101129343665,0.03270048103485098,0.05743072812482026,0.08507148099741323
170179605003,317,78,33,12,82,78.91767862779544,118.49472562101657,915,0.10601092896174863,0.2284153005464481,97,209,0.07803824166255993,0.09374302043857104,0.10251186793909921,0.1517665210529843
170190002001,302,42,47,91,51,100.22474744293447,121.88108959145384,1192,0.1837248322147651,0.2651006711409396,219,316,0.07002107226682053,0.09610584636263904,0.07709604618245902,0.12233565418178483
170190002002,268,7,16,22,20,23.08679276123039,34.48187929913333,1141,0.016652059596844872,0.03155127081507449,19,36,0.019852194697790253,0.02060838671556774,0.029298015819953747,0.0311161389981297
170190003011,601,12,12,12,12,16.97056274847714,24,2178,0,0,0,0,0.007791810261008787,0.007791810261008787,0.011019283746556474,0.011019283746556474
170190003012,822,12,12,12,12,16.97056274847714,24,2164,0,0,0,0,0.007842219384693688,0.007842219384693688,0.011090573012939002,0.011090573012939002
170190003013,379,12,12,12,12,16.97056274847714,24,1473,0,0,0,0,0.011521088084505865,0.011521088084505865,0.016293279022403257,0.016293279022403257
170190003021,210,12,12,12,12,16.97056274847714,24,533,0,0,0,0,0.03183970496900026,0.03183970496900026,0.0450281425891182,0.0450281425891182
170190003022,317,12,12,12,12,16.97056274847714,24,1028,0,0,0,0,0.01650832952186492,0.01650832952186492,0.023346303501945526,0.023346303501945526
170190003023,293,12,12,12,12,16.97056274847714,24,984,0,0,0,0,0.017246506858208478,0.017246506858208478,0.024390243902439025,0.024390243902439025
170190004011,305,12,12,12,12,16.97056274847714,24,2435,0,0,0,0,0.006969430286848928,0.006969430286848928,0.009856262833675564,0.009856262833675564
170190004012,363,12,12,12,12,16.97056274847714,24,2552,0,0,0,0,0.006649907033102327,0.006649907033102327,0.009404388714733543,0.009404388714733543
170190004021,324,12,12,12,12,16.97056274847714,24,1196,0,0,0,0,0.014189433736184899,0.014189433736184899,0.020066889632107024,0.020066889632107024
170190004022,496,12,12,12,12,16.97056274847714,24,2360,0,0,0,0,0.007190916418846245,0.007190916418846245,0.010169491525423728,0.010169491525423728
170190005001,172,27,12,49,12,55.94640292279746,58.463663928973865,518,0.0888030888030888,0.0888030888030888,46,46,0.10390156005511585,0.11195744657278443,0.10894431348420296,0.11665247147727013
170190005002,327,12,62,69,58,70.03570517957252,110.05907504608605,577,0.09705372616984402,0.23743500866551126,56,137,0.10820153396508796,0.13325978385312345,0.1351912701204039,0.23343004511685989
170190005003,579,44,12,28,12,52.15361924162119,54.84523680320835,1207,0.045567522783761395,0.045567522783761395,55.00000000000001,55.00000000000001,0.037272445277928924,0.048423663606642096,0.03983619086563225,0.05042358696856175
170190005004,298,85,81,12,51,85.84287972802403,128.57293649909377,1139,0.06760316066725197,0.15100965759438104,77,172,0.07326205944042989,0.07741449961371938,0.10574234312593737,0.11959675124305896
