blockNum,medianAge,meanAge,nBlocks,minAge,maxAge,pOld
170311006002009,79,79.71428571428571,14,59,96,1
170311006002010,79.5,76.625,16,65,91,1
170311006002011,81,79.4375,16,59,95,1
170311006002012,79,79,11,68,92,1
170311006002013,79,81,10,69,100,1
170311006002014,76,75.9,10,62,93,1
170311006002015,79,76.9090909090909,11,57,95,1
170311006002016,80.5,78.71428571428571,14,43,97,1
170311006002017,74,79.18181818181819,11,69,96,1
170311006002018,78.5,75.3,10,63,81,1
170311006002019,79,76.14285714285714,7,60,80,1
170311006002020,70,73,11,66,91,1
170311006002021,75,76.4,20,66,95,1
170311006002022,79,79,11,67,91,1
170311006002023,78,77.9090909090909,11,66,95,1
170311006002024,71,76.83333333333333,12,63,97,1
170311006002025,68,76.6,10,65,101,1
170311006002026,70,73.93333333333334,15,49,97,1
170311006002027,73,75.25,8,68,98,1
170311006002028,71.5,73.875,8,57,98,1
170311006002029,73,73.22222222222223,9,68,77,1
170311006002030,69,70.25,8,16,99,0.875
170311006002031,79,77,7,65,79,1
170311006002032,75,77.33333333333333,6,71,93,1
170311006003000,81,79.46666666666667,15,69,95,1
170311006003001,73,73,9,73,73,1
170311006003002,70,75.94117647058823,17,57,107,1
170311006003003,91,82.55555555555556,9,62,99,1
170311006003004,73,70.55555555555556,9,16,98,0.8888888888888888
170311006003005,67,72.75,8,48,97,1
170311006003006,66,64.88888888888889,9,48,93,1
170311006003007,67,60.666666666666664,9,26,94,0.7777777777777778
170311006003008,69,77.33333333333333,9,64,96,1
170311006003009,69,71.41666666666667,12,59,94,1
170311006003011,67,68,19,31,98,0.9473684210526315
170311006003012,65,71.75,12,57,104,1
170311006003013,66,63.285714285714285,14,37,73,1
170311006003014,63,64,7,60,74,1
170311006003015,66,72.82352941176471,17,58,132,1
170311006003016,68.5,73.88888888888889,18,62,102,1
170311006003017,64,68.05,20,16,97,0.95
170311006003018,66,67.375,16,49,93,1
170311006003019,62,66.6923076923077,13,14,97,0.9230769230769231
170311006003020,65,68.61111111111111,18,56,99,1
170311006003021,64,63.714285714285715,7,63,64,1
170311006003022,83,85,10,81,95,1
170311006003023,78,74,7,49,79,1
170311006003024,70,70.73684210526316,19,57,78,1
170311006003025,64,68.76470588235294,17,59,120,1
170311006003026,70,72.92307692307692,13,64,102,1
170311006003027,57,59,3,54,66,1
170311006003028,68,69.5,18,54,98,1
170311006003029,66,64.18181818181819,11,55,68,1
170311006003030,68,79.53846153846153,13,56,102,1
170311006003031,65.5,65.125,16,26,91,0.9375
170311006003032,68,75.70588235294117,17,43,102,1
170311006003033,70,73.875,16,60,97,1
170311006003034,65.5,68.5625,16,37,96,1
170311006003035,92,77.14285714285714,7,15,100,0.8571428571428571
170311006003036,66,69.75,8,60,98,1
170311006004008,95,95,3,95,95,1
170311006004009,65,69.84,25,16,102,0.96
170311006004010,73,77.625,8,70,95,1
170311006004011,64,63.714285714285715,7,48,93,1
170311006004012,65,74.3157894736842,19,43,98,1
170311006004013,71,73.375,16,66,94,1
170311006004014,69,75.85,20,57,102,1
170311006004015,79,79.4,15,62,102,1
170311006004016,56.5,67.625,8,43,97,1
170311006004017,79,79.33333333333333,9,56,97,1
170311006004018,71,67,14,33,92,0.9285714285714286
170311006004019,83,81.625,16,63,97,1
170311006004020,67,75.25,8,55,127,1
170311006004023,70.5,75.1,20,49,101,1
170311006004024,68.5,74.65,20,55,94,1
170311006004025,70,71.11764705882354,17,37,97,1
170311006004026,90,80.5,12,17,98,0.9166666666666666
170311006004027,68,75.36363636363636,11,57,99,1
170311006004028,88,77.125,8,15,100,0.875
170311006004029,75.5,76.875,8,49,97,1
170311006004030,87,83.3076923076923,13,55,158,1
170311006004031,70,69.8,5,56,92,1
170311006004034,57,58,4,52,66,1
170311006004035,67.5,71.16666666666667,6,63,97,1
170311006004036,64,68,3,43,97,1
170311006004037,70,79,5,64,97,1
170311006004038,76,78.64285714285714,14,69,97,1
170311006004039,71,63,13,28,79,0.8461538461538461
170311006004040,71.5,72.3125,16,43,94,1
170311006004041,73,76.63157894736842,19,54,97,1
170311006004042,62,60.5,6,55,63,1
170311006004043,60,67.875,8,52,102,1
170311006004045,72,73,3,50,97,1
170311006004046,91.5,83.875,8,62,96,1
170311006004047,90,82.63636363636364,11,52,101,1
170311006004048,77,79,9,56,97,1
170311006004049,68,66.36363636363636,11,28,100,0.8181818181818182
170311006004050,61,63.666666666666664,3,56,74,1
170311006004051,64.5,68.25,8,60,97,1
170311006004052,65,66.9090909090909,11,24,92,0.9090909090909091
170311006004053,67.5,70.875,8,58,97,1
170311006004054,62.5,62.2,10,61,63,1
170311006004055,89,77.4375,16,26,95,0.9375
170311006004056,62,60.57142857142857,7,43,75,1
170311006004057,58,59.8,5,43,72,1
170311006004058,62.5,62,6,59,63,1
170311006004059,65,66.66666666666667,6,64,71,1
170311006004060,65,71.8,5,43,95,1
170311006004061,66,74,6,63,113,1
170311006004062,66,71.4,10,48,97,1
170311006004063,26,26,1,26,26,0
170311007001000,65,61,13,48,69,1
170311007001001,73,69.27777777777777,18,16,97,0.9444444444444444
170311007001002,76,76.83333333333333,6,74,83,1
170311007001003,74,73,5,67,76,1
170311007001004,76,76,22,76,76,1
170311007001005,73,73.52173913043478,23,68,76,1
170311007001006,63,62.8125,16,15,73,0.9375
170311007001007,65,70.3529411764706,17,61,94,1
170311007001008,64,63.86666666666667,15,62,64,1
170311007001009,62,62,15,62,62,1
170311007001010,61,61.06666666666667,30,60,62,1
170311007001011,59,67.82352941176471,17,56,95,1
170311007001012,62,66.1875,16,58,76,1
170311007001013,64,65.73333333333333,15,16,76,0.9333333333333333
170311007001014,60,61.13793103448276,29,59,63,1
170311007001015,88,86.2,5,59,107,1
170311007001016,61,57.142857142857146,14,16,61,0.9285714285714286
170311007001017,67,72.8,10,62,98,1
170311007001018,64,66.625,16,62,73,1
170311007002000,68,69.66666666666667,6,67,74,1
170311007002001,78,73.375,8,59,78,1
170311007002002,71,72.11111111111111,9,70,82,1
170311007002003,76,74.91304347826087,23,66,78,1
170311007002004,78,76.53846153846153,13,60,95,1
170311007002005,79,76.66666666666667,15,63,96,1
170311007002006,70,70,15,53,80,1
170311007002007,79,77.75,12,35,93,0.9166666666666666
170311007002008,68,66,33,16,79,0.9696969696969697
170311007002009,68,70.23529411764706,34,52,117,1
170311007002010,70,68.08333333333333,12,51,79,1
170311007002011,65.5,71.14285714285714,14,64,95,1
170311007002012,62,61.851851851851855,27,58,63,1
170311007002013,61,59.69230769230769,26,53,63,1
170311007002014,62,61.5,30,58,63,1
170311007002015,58,59,11,55,66,1
170311007003000,72,72,9,72,72,1
170311007003001,70,73,8,69,79,1
170311007003002,69,70.125,8,69,76,1
170311007003003,76,75.71428571428571,14,68,91,1
170311007003004,71,71.57142857142857,14,66,79,1
170311007003005,73,70.92857142857143,14,37,80,1
170311007003006,75,74.42857142857143,14,49,91,1
170311007003007,69,59,10,17,72,0.8
170311007003008,63,67.17391304347827,23,15,97,0.9565217391304348
170311007003009,69,70.03225806451613,31,58,79,1
170311007003010,72,71.14285714285714,35,63,80,1
170311007003011,70.5,72.07142857142857,14,62,80,1
170311007003012,78,75.76923076923077,13,67,81,1
170311007003013,63,72,4,63,99,1
170311007003014,62,61.8,30,60,63,1
170311007003015,62,62.13333333333333,30,61,63,1
170311007003016,63,63.206896551724135,29,59,64,1
170311007003017,58,51.2,25,16,100,0.76
170311007003018,60,57.11538461538461,26,17,97,0.8846153846153846
170311007003019,62,62.75,12,57,79,1
170311007004000,79,76.8,5,68,79,1
170311007004001,77,72.66666666666667,9,62,77,1
170311007004002,75,72.42857142857143,7,66,75,1
170311007004003,71,69.53846153846153,13,57,79,1
170311007004004,78,76.3076923076923,13,67,79,1
170311007004005,78,76.35714285714286,14,65,92,1
170311007004006,74,73.5625,16,65,79,1
170311007004007,68,68.1,30,58,97,1
170311007004008,69,67.92857142857143,14,64,72,1
170311007004009,69,68.07692307692308,13,66,70,1
170311007004010,71,68.61538461538461,13,64,71,1
170311007004011,70,68.23076923076923,13,43,72,1
170311007004012,75,72.6923076923077,13,70,75,1
170311007004013,75,71.08333333333333,12,52,76,1
170311007004014,63,57.42857142857143,7,48,63,1
170311007004015,64.5,64.625,8,63,68,1
170311007004016,37,36.86666666666667,30,35,37,0.9333333333333333
170311007004017,63,62.96666666666667,30,62,64,1
170311007004019,63,62.27272727272727,11,61,63,1
170311007004020,63,64.21739130434783,23,59,90,1
170311007004021,63,63.41379310344828,29,63,64,1
170311007005000,69,69,30,69,69,1
170311007005002,64,56.625,8,16,64,0.875
170311007005003,48,48,1,48,48,1
170311007005004,68,68,5,68,68,1
170311007005005,68.5,67.72222222222223,18,54,69,1
170311007005006,68,68,30,68,68,1
170311007005007,68.5,68.13333333333334,30,67,69,1
170311007005008,69,69.06666666666666,30,69,70,1
170311007005009,63,62.96666666666667,30,62,63,1
170311007005010,63,62.3,30,58,63,1
170311007005011,60,60.785714285714285,28,58,63,1
170311007005012,68,64.0952380952381,21,43,68,1
170311007005013,60,59.285714285714285,14,58,60,1
170311007005014,59,58.92857142857143,14,57,60,1
170311007005015,64,61.06896551724138,29,56,64,1
170311007005016,64,64,30,64,64,1
170311007005017,64,64.03333333333333,30,64,65,1
17031101001000,19,23.2,10,19,61,0.1
17031101001001,101,98.05882352941177,17,64,109,1
17031101001002,101,97,19,56,107,1
17031101001003,99,98.05882352941177,17,65,106,1
17031101002000,98,98.57142857142857,7,96,104,1
17031101002001,95.5,95.75,8,91,101,1
17031101002002,105,105,1,105,105,1
17031101002003,101,100.71428571428571,7,94,107,1
17031101002004,103,103.3,10,99,109,1
17031101002005,100,100,6,97,103,1
17031101002006,99,98.66666666666667,3,98,99,1
17031101002007,100,100.33333333333333,9,92,105,1
17031101002008,95,91.375,8,68,97,1
17031101002009,100,87.44444444444444,9,25,107,0.8888888888888888
17031101002010,91,91,1,91,91,1
17031101002011,101.5,100.66666666666667,6,94,106,1
17031101003000,97,84.375,8,50,103,1
17031101003001,103.5,98.125,8,56,112,1
17031101003002,101.5,101.5,8,98,105,1
17031101003003,99,85,5,59,105,1
17031101003004,103,104,3,103,106,1
17031101003005,100,86.33333333333333,3,48,111,1
17031101003006,77,80.5,10,59,110,1
17031101003007,98,101,3,97,108,1
17031101003008,103,103.71428571428571,7,98,111,1
17031101003009,103.5,102.75,8,95,110,1
17031101003010,116,113.125,8,92,117,1
17031102011000,93,83.33333333333333,3,64,93,1
17031102011001,95,95,3,93,97,1
17031102011002,93,94.2,5,93,99,1
17031102011003,93,93,2,93,93,1
17031102011004,109,105,9,94,111,1
17031102011005,94,91,10,64,96,1
17031102011006,95,87.2,5,58,96,1
17031102011007,93.5,82.5,4,49,94,1
17031102011008,110,99.625,8,57,126,1
17031102011009,106,108.33333333333333,15,103,131,1
17031102011010,109,98.7,10,52,116,1
17031102011011,61,70,3,60,89,1
17031102011012,57,69.88888888888889,9,25,111,0.8888888888888888
17031102011013,107,102.22222222222223,9,60,113,1
17031102012000,87,77.66666666666667,3,59,87,1
17031102012001,77,77,8,77,77,1
17031102012002,111,111.63636363636364,11,90,131,1
17031102012003,115,115.36842105263158,38,91,131,1
17031102012004,95,99.66666666666667,9,91,112,1
17031102012005,108.5,107.6,10,91,117,1
17031102012006,57,57.5,4,51,65,1
17031102012007,115,112.21428571428571,14,92,115,1
17031102012008,103,107.33333333333333,6,100,131,1
17031102012009,107.5,103,12,53,115,1
17031102013001,57,57,2,32,82,0.5
17031102013002,100,102.14285714285714,7,100,115,1
17031102013003,94.5,79.25,4,30,98,0.75
17031102013004,92,86.3,10,56,96,1
17031102013005,103,103,5,103,103,1
17031102013006,106,105.8,10,104,106,1
17031102013007,96,96,2,92,100,1
17031102013008,99,97,6,87,99,1
17031102013009,101,101,10,101,101,1
17031102013010,101,101,5,101,101,1
17031102013011,99,99.14285714285714,7,97,103,1
17031102013012,92,93.6,5,92,98,1
17031102013013,95,95.6,5,94,97,1
17031102013014,92,83.9,10,58,96,1
17031102013015,97,96.66666666666667,3,95,98,1
17031102013016,64,70.5,4,62,92,1
17031102013017,98,89.25,4,63,98,1
17031102014000,106,94.625,8,48,127,1
17031102014001,102,94,13,48,109,1
17031102014002,99,92.36363636363636,11,51,106,1
17031102014003,103,93.63636363636364,11,48,111,1
17031102014004,63,76.42857142857143,7,63,111,1
17031102014005,64,70.71428571428571,7,50,94,1
17031102014006,94,84.5,10,53,110,1
17031102014007,59,73.42857142857143,7,50,100,1
17031102014008,61,67.33333333333333,3,30,111,0.6666666666666666
17031102014009,69,76.62068965517241,29,59,107,1
17031102014010,66,75.9,10,58,96,1
17031102021000,59,55.8,5,12,123,0.6
17031102021001,94.5,94.5,2,94,95,1
17031102021002,92.5,88.625,8,20,134,0.875
17031102021004,32,37.666666666666664,3,23,58,0.3333333333333333
17031102021005,106,92.6,5,32,111,0.8
17031102021006,65.5,65.5,2,30,101,0.5
17031102021007,106,105.14285714285714,7,90,113,1
17031102021008,123.5,123.5,2,116,131,1
17031102021009,103,96.6,15,63,129,1
17031102021010,69,82.77777777777777,9,55,113,1
17031102022000,111,112.45454545454545,11,97,121,1
17031102022001,105.5,88.1,10,34,107,0.9
17031102022002,87.5,73.75,4,14,106,0.75
17031102022003,111,104.9,10,61,131,1
17031102022004,104,104,7,57,126,1
17031102022005,91,86.22222222222223,9,55,111,1
17031102022006,111,95.125,8,51,112,1
17031102022007,67,73.21052631578948,19,16,115,0.9473684210526315
17031102022008,111,111.22222222222223,9,111,113,1
17031102022009,62,78.54545454545455,11,56,116,1
17031102022010,105,96.125,8,57,115,1
17031103001000,101,97.23076923076923,13,48,116,1
17031103001001,86.5,82.5,4,53,104,1
17031103001002,108.5,103.83333333333333,6,63,126,1
17031103001003,122,122,1,122,122,1
17031103001004,110,105,9,58,116,1
17031103001005,116,105,12,49,136,1
17031103001006,73,73,2,73,73,1
17031103002000,72,74.16666666666667,6,53,97,1
17031103002001,106,103,5,93,112,1
17031103002002,53,67.33333333333333,3,53,96,1
17031103002004,96.5,82.5,6,34,109,0.8333333333333334
17031103002005,106,88,3,52,106,1
17031103002006,107,96,7,56,111,1
17031103002007,98,93.28571428571429,7,64,99,1
17031103002008,58,78.2,5,55,114,1
17031103002010,111,109.14285714285714,7,96,116,1
17031103002011,83.5,81.5,4,48,111,1
17031103002012,105,105,6,99,111,1
17031103002013,111,105.36363636363636,11,51,116,1
17031103002014,94,85.42857142857143,7,52,104,1
17031103002015,109,102,8,49,124,1
17031103003000,93.5,80.3,10,16,118,0.8
17031103003001,59,48.333333333333336,3,27,59,0.6666666666666666
17031103003002,94.5,86.66666666666667,6,58,104,1
17031103003004,113,101.77777777777777,9,48,125,1
17031103003005,109,95.3,10,54,126,1
17031103003006,62.5,77.16666666666667,6,49,121,1
17031103004000,106,107,9,101,111,1
17031103004001,105,104.71428571428571,7,97,109,1
17031103004002,104,89.8,5,32,111,0.8
17031103004003,101,99.66666666666667,9,59,116,1
17031103004005,105,90.3076923076923,13,16,113,0.9230769230769231
17031103004006,111,101.33333333333333,9,51,119,1
17031103004007,106,109,4,106,118,1
17031103004008,121,122.36363636363636,11,111,126,1
17031103004009,110,95.66666666666667,6,51,126,1
17031103004010,84.5,83,8,48,116,1
17031103004011,111,96.85714285714286,7,56,121,1
17031104001000,106,103.17142857142858,35,48,131,1
17031104001001,105,104.6,5,103,106,1
17031104001003,43.5,50.75,4,32,84,0.5
17031104001004,55,63.75,4,49,96,1
17031104002001,94,94,1,94,94,1
17031104002003,100,91.6,10,54,121,1
17031104002004,105,84.5,4,16,112,0.75
17031104002005,131,131,1,131,131,1
17031104003001,105,96.76666666666667,30,48,114,1
17031104003002,107,105,4,90,116,1
17031104003003,105,92.75,4,52,109,1
17031104003004,42.5,42.5,2,31,54,0.5
17031104003005,106.5,104.33333333333333,6,95,111,1
17031104003007,57,57,1,57,57,1
17031104003008,55,53,3,48,56,1
17031104003009,109,91,3,53,111,1
17031104003010,105,98.76,25,58,120,1
17031104003011,106,100.14285714285714,7,57,110,1
17031105011001,111,101.23076923076923,13,51,116,1
17031105011002,100,97,3,91,100,1
17031105011003,92,74.44444444444444,9,15,108,0.8888888888888888
17031105012000,56,56,1,56,56,1
17031105012001,98,97.5,4,96,98,1
17031105012002,98,97.75,4,97,98,1
17031105012003,92,92,1,92,92,1
17031105012004,60,59.666666666666664,3,51,68,1
17031105012005,97.5,92.125,8,58,101,1
17031105012006,101,94.66666666666667,6,64,105,1
17031105013000,52,63.666666666666664,3,48,91,1
17031105013001,106,95.6,5,51,109,1
17031105013002,92,92,1,92,92,1
17031105013003,106,105,5,92,118,1
17031105013004,52,52,2,51,53,1
17031105013005,121,114.8,5,92,121,1
17031105013006,116,106.3,10,52,116,1
17031105013007,111,111.28571428571429,7,92,131,1
17031105013008,110,109,4,105,111,1
17031105013010,108,92.28571428571429,7,15,126,0.8571428571428571
17031105021000,52,51.333333333333336,3,50,52,1
17031105021001,111,111.81818181818181,11,106,119,1
17031105021002,108,99.83333333333333,6,57,111,1
17031105021004,108,108,1,108,108,1
17031105021005,70,76.66666666666667,3,51,109,1
17031105021006,107,100.0909090909091,11,56,111,1
17031105021007,105.5,103.75,12,81,111,1
17031105021008,101,102,10,93,111,1
17031105021009,104,104,1,104,104,1
17031105021010,105,104.4,5,98,109,1
17031105021011,106,105.57142857142857,7,102,107,1
17031105022000,42.5,42.5,2,36,49,0.5
17031105022001,93,90.8,5,50,116,1
17031105022002,94.5,92.5,6,58,116,1
17031105022003,109,110.33333333333333,3,96,126,1
17031105022004,116,103.33333333333333,9,16,131,0.8888888888888888
17031105022005,92,86,5,60,93,1
17031105022006,127,116.58333333333333,12,50,128,1
17031105022007,113.5,111.83333333333333,6,103,116,1
17031105022008,106,87.66666666666667,3,48,109,1
17031105022009,105,106.41666666666667,12,103,114,1
17031105022010,113.5,114.8,10,85,126,1
17031105031000,98,75,5,13,105,0.8
17031105031001,105,103.85714285714286,14,99,105,1
17031105031002,104,105,8,103,110,1
17031105031003,98,98.625,8,95,104,1
17031105031004,101,95.3,10,58,103,1
17031105031005,101,92.14285714285714,7,62,105,1
17031105031006,111,111,1,111,111,1
17031105031007,105,102.86666666666666,15,94,106,1
17031105031008,103,100.46666666666667,15,60,105,1
17031105031009,105,105.28571428571429,14,105,107,1
17031105031010,105,99.86666666666666,15,59,107,1
17031105031011,105,103.5,14,94,111,1
17031105031012,102.5,99.5,16,94,103,1
17031105031013,100,100,1,100,100,1
17031105031014,82,82,1,82,82,1
17031105032000,105.5,103.66666666666667,6,94,108,1
17031105032002,103.5,101.5,4,93,106,1
17031105032003,52,61.75,4,51,92,1
17031105032004,104,104,1,104,104,1
17031105032005,107,108,7,106,116,1
17031105032006,105,105,2,105,105,1
17031105032007,98,100.83333333333333,6,93,116,1
17031105032008,103,102.3076923076923,13,93,107,1
17031106001003,75,75,2,57,93,1
17031106001004,89,77,8,15,121,0.75
17031106001005,62,79,5,53,111,1
17031106001006,51,51,2,51,51,1
